"","text","name","handle"
"817","@ashhhhturnerr This is @kanyewest level of positive vibes","Kanye West","@KanyeWest"
"818","RT @kanyewest: If I got any cooler I would freeze to death","Kanye West","@KanyeWest"
"819","@thrstyle @THR @KimKardashian @kanyewest Never heard of any such family ...something to do with closet case to fame… https://t.co/rw8RYnJmYQ","Kanye West","@KanyeWest"
"820","RT @kanyewest: Keep moving forward","Kanye West","@KanyeWest"
"821","RT @kanyewest: Keep moving forward","Kanye West","@KanyeWest"
"822","RT @kanyewest: All positive vibes","Kanye West","@KanyeWest"
"823","RT @kanyewest: All positive vibes","Kanye West","@KanyeWest"
"824","RT @kanyewest: Keep moving forward","Kanye West","@KanyeWest"
"825","NOW PLAYING YNW Melly Ft. Kanye West ( @YNWMELLY @KANYEWEST ) - Mixed Personality","Kanye West","@KanyeWest"
"826","@CocoIsANerd @jacksfilms @kanyewest You think this is going to work?","Kanye West","@KanyeWest"
"827","@kanyewest could you please come do your fantastic Sunday service  @sitw this month!!","Kanye West","@KanyeWest"
"828","@LDrakston @Liz_Wheeler @kanyewest Odd she quotes John Adams on God. But I understand that she has a political hero… https://t.co/STsygLkQau","Kanye West","@KanyeWest"
"829","RT @kanyewest: I’m loving the new music I’ve been working on. 6 months off meds I can feel me again.   Remember when dark fantasy came out…","Kanye West","@KanyeWest"
"830","RT @kanyewest: Keep moving forward","Kanye West","@KanyeWest"
"831","That’s cool @kanyewest is doing interviews #KUWTK @KimKardashian ...incredibles 😂...too cool","Kanye West","@KanyeWest"
"832","RT @kanyewest: I feel stronger than ever    We are stronger than ever","Kanye West","@KanyeWest"
"833","RT @kanyewest: We feel soooo much love. So much good energy. So much good will","Kanye West","@KanyeWest"
"834","RT @kanyewest: All positive vibes","Kanye West","@KanyeWest"
"835","RT @kanyewest: Love everyone","Kanye West","@KanyeWest"
"836","@shi_tpuden @KodakBlack1k @Saucedooooo @linawhore @kanyewest @StevieNicks i try to talk it out either to myself or… https://t.co/FSOuI6y3IX","Kanye West","@KanyeWest"
"837","RT @kanyewest: All positive vibes","Kanye West","@KanyeWest"
"838","@iamLukr covered runaway by @kanyewest  and I wanna see that in productionnnnnnn","Kanye West","@KanyeWest"
"839","I luv you @kanyewest","Kanye West","@KanyeWest"
"840","RT @thrstyle: Kim Kardashian West (@KimKardashian) talks sunglasses, North's style and her first Coachella with @KanyeWest https://t.co/YjU…","Kanye West","@KanyeWest"
"841","I need to attend @kanyewest Sunday service 😩🙌🏻","Kanye West","@KanyeWest"
"842","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"843","@kanyewest is a lyrical genius ❤️ https://t.co/sGdSUdgJpH","Kanye West","@KanyeWest"
"844","@kanyewest ye! Sign me! U da man!","Kanye West","@KanyeWest"
"845","RT @thrstyle: Kim Kardashian West (@KimKardashian) talks sunglasses, North's style and her first Coachella with @KanyeWest https://t.co/YjU…","Kanye West","@KanyeWest"
"846","@jnicky63 @Sowokeitswoke @Glamazon80 @ahanin @charliekirk11 @realDonaldTrump @SnoopDogg @KimKardashian @kanyewest… https://t.co/TgykoFLe5t","Kanye West","@KanyeWest"
"847","I still won’t grow up! Ima grown ass KID @kanyewest ✅","Kanye West","@KanyeWest"
"848","I've been outta my mind a long time
I be saying how I feel at the wrong time
Might not come when you want but I'm o… https://t.co/N7Kpm1P5bd","Kanye West","@KanyeWest"
"849","RT @OGKardashWest: “The only reason I’m doing this is because of the incredibles, the wife got a big butt &amp; I just see us becoming more lik…","Kanye West","@KanyeWest"
"850","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"851","RT @Steven_tejada9: @KimKardashian looking at @kanyewest like “Really nigga”😂 https://t.co/mZFvtGxwHF","Kanye West","@KanyeWest"
"852","RT @thrstyle: Kim Kardashian West (@KimKardashian) talks sunglasses, North's style and her first Coachella with @KanyeWest https://t.co/YjU…","Kanye West","@KanyeWest"
"853","Aye @kanyewest he gotta be at Sunday service https://t.co/AQTUdK0fHR","Kanye West","@KanyeWest"
"854","RT @kanyewest: Love everyone      Start the year clean      Just be     All love","Kanye West","@KanyeWest"
"855","My new project entitled ""Searching for @kanyewest "" is now out on all platforms. 

Choose your streaming service he… https://t.co/RYZgFyXel2","Kanye West","@KanyeWest"
"856","@KimKardashian looking at @kanyewest like “Really nigga”😂 https://t.co/mZFvtGxwHF","Kanye West","@KanyeWest"
"857","RT @kanyewest: I would never mention your (blank)","Kanye West","@KanyeWest"
"858","RT @thrstyle: Kim Kardashian West (@KimKardashian) talks sunglasses, North's style and her first Coachella with @KanyeWest https://t.co/YjU…","Kanye West","@KanyeWest"
"859","Kim Kardashian West (@KimKardashian) talks sunglasses, North's style and her first Coachella with @KanyeWest… https://t.co/qqtwBTw8SZ","Kanye West","@KanyeWest"
"860","RT @kanyewest: WE FREE","Kanye West","@KanyeWest"
"861","aight but where yandhi at @kanyewest","Kanye West","@KanyeWest"
"862","Dear @barstoolsports stop covering stories on @kanyewest it makes you look even more racist than you already are.","Kanye West","@KanyeWest"
"863","RT @kanyewest: Love everyone      Start the year clean      Just be     All love","Kanye West","@KanyeWest"
"864","RT @kanyewest: Love everyone      Start the year clean      Just be     All love","Kanye West","@KanyeWest"
"865","RT @kanyewest: From now on I’m performing with my mutherfucking hat on 🐉🐉🐉","Kanye West","@KanyeWest"
"866","@kanyewest I miss the old graduation Kanye the one that wasn’t in the news 24/7 the normal one people liked","Kanye West","@KanyeWest"
"867","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"868","RT @kanyewest: Keep moving forward","Kanye West","@KanyeWest"
"869","RT @EvelyinaC: @kanyewest what the fuck did you smoke before this😂 https://t.co/RToWqcBCQ1","Kanye West","@KanyeWest"
"870","If I list rappers that should have died people would think I’m a evil person but the actions of these frauds makes… https://t.co/9OmNXEwvI0","Kanye West","@KanyeWest"
"871","@colbynotacheese Good call @kanyewest you buying bitcoin with sneaker profit?","Kanye West","@KanyeWest"
"872","@realmichaelpena you would spoof the hell out of this guy on @nbcsnl or @YouTube. What you guys think? @AntMan @Tip… https://t.co/3J9EvhQMa4","Kanye West","@KanyeWest"
"873","@Memphis834 @kanyewest I forgot all about that... 😔","Kanye West","@KanyeWest"
"874","Kanye has metal 𝙷𝚎𝚊𝚕𝚝𝚑 problems we all do and Kim does understand that. She supports him in every way. Kanye is a l… https://t.co/EcCpFySRYh","Kanye West","@KanyeWest"
"875","RT @kanyewest: Love everyone      Start the year clean      Just be     All love","Kanye West","@KanyeWest"
"876","@Aoruran @Wholesomeuser @bbolliee @MeleeGuns @grantiffer @BarackObama @kanyewest We’re gonna party together one day… https://t.co/xZp8CM8ZBN","Kanye West","@KanyeWest"
"877","RT @Nedsfeed: @kanyewest Kanye if you tried to eat a full holiday ham what type of issues would you have to deal with after thanks","Kanye West","@KanyeWest"
"878","@OlRidwan one and only... @kanyewest","Kanye West","@KanyeWest"
"879","#Easter will be celebrated at @Coachella this year with a twist, a church inspired service brought by @kanyewest. 

https://t.co/n9M1CQrDXR","Kanye West","@KanyeWest"
"880","If I ever cheat on my girl it'll be in a prius so if she asks if I cheated I can say it was pre-us. @kanyewest hmu","Kanye West","@KanyeWest"
"881","You see it's leaders and it's followers
But I'd rather be a dick than a swallower

-@kanyewest","Kanye West","@KanyeWest"
"882","@Aoruran @MeleeGuns @Wholesomeuser @bbolliee @grantiffer @BarackObama @kanyewest On god.","Kanye West","@KanyeWest"
"883","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"884","@shi_tpuden @amymartiiin @KodakBlack1k @linawhore @kanyewest @StevieNicks I dip / dissociate to the point that I’ll… https://t.co/0NuQVJiTQX","Kanye West","@KanyeWest"
"885","RT @kanyewest: Spoke with Joe Rogan    Podcast coming soon🔥🔥🔥","Kanye West","@KanyeWest"
"886","RT @Complex: 11 years ago today @EstelleDarlings and @kanyewest dropped ""American Boy"" 

A classic. 
https://t.co/Lq5TongbPV","Kanye West","@KanyeWest"
"887","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"888","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"889","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"890","RT @kanyewest: Perhaps we stop looking at my tweets as rants and start looking at them as therapy testimonials and some even ministry","Kanye West","@KanyeWest"
"891","It has been &gt;15 minutes and my mid 2012 Mac Book Air is still not done rendering some scanned image in Illustrator… https://t.co/TrWZKZ7NER","Kanye West","@KanyeWest"
"892","RT @kardashstormy: LMAO 🤣  LOOK AT KIMs face 😂 #KUWTK IM SCREAMG 🤣🤣 @KimKardashian  @kanyewest  https://t.co/cAKWEEdkxE","Kanye West","@KanyeWest"
"893","RT @kanyewest: Perhaps we stop looking at my tweets as rants and start looking at them as therapy testimonials and some even ministry","Kanye West","@KanyeWest"
"894","RT @kanyewest: Keep moving forward","Kanye West","@KanyeWest"
"895","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"896","@oliver_hulland @RubbleEM @AbbersMD @kanyewest @Yale_EUS Can’t wait to receive my nautical themed pashmina afghan","Kanye West","@KanyeWest"
"897","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"898","@tsaiduck77 @RubbleEM @AbbersMD @kanyewest @Yale_EUS This is an accurate representation of @Yale_EUS’s office https://t.co/gCtMEINUZO","Kanye West","@KanyeWest"
"899","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"900","What is @kanyewest talking about. Ever??!!?","Kanye West","@KanyeWest"
"901","@oliver_hulland @RubbleEM @AbbersMD @kanyewest @Yale_EUS Heard there’s a boat","Kanye West","@KanyeWest"
"902","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"903","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"904","RT @1GaryBernstein: 🇺🇸Pres Trump’s Dream Team🇺🇸
@Johnpdca 
@cali_curmudgeon 
@BlockTwitSlvts 
@RedPillBlackMan 
@kanyewest 
@ekim_yeldarb…","Kanye West","@KanyeWest"
"905","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"906","RT @kanyewest: Love everyone      Start the year clean      Just be     All love","Kanye West","@KanyeWest"
"907","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"908","@HeyItsSam2 Thank you @kanyewest very cool","Kanye West","@KanyeWest"
"909","@MONEY @Zendaya @BarackObama @MichelleObama @S_C_ @kanyewest @god @love @Beyonce @netflix @amazon @TIDAL @Apple the… https://t.co/ZxpOespZ4J","Kanye West","@KanyeWest"
"910","@tsaiduck77 @RubbleEM @AbbersMD @kanyewest @Yale_EUS High. I hear Chris Moore has an in with Kanye.","Kanye West","@KanyeWest"
"911","RT @JohnQSimeon: Yo! @JiveAssTrump is a RACIST LEFT WING BOT PROBABLY RUN BY SOME PUNK A*S SOY BOY GETTING PAID TO KEEP BLACK PEOPLE FROM S…","Kanye West","@KanyeWest"
"912","Who would win, @kanyewest or a Bop-It with no batteries?
 https://t.co/oTozyEDNRz","Kanye West","@KanyeWest"
"913","RT @Complex: 11 years ago today @EstelleDarlings and @kanyewest dropped ""American Boy"" 

A classic. 
https://t.co/Lq5TongbPV","Kanye West","@KanyeWest"
"914","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"915","@A_Drug_User @MeleeGuns @Wholesomeuser @bbolliee @grantiffer @BarackObama @kanyewest Hollow aruru dream team wouldn… https://t.co/37i59iKjIz","Kanye West","@KanyeWest"
"916","Kanye West &amp; Lil Pump - ""I Love It"" PARODY in NYC https://t.co/lBpRiisi9r via @YouTube
@kanyewest tweeted this!!!","Kanye West","@KanyeWest"
"917","@momonahan I guess @kanyewest was right, no one man can have all that Power.","Kanye West","@KanyeWest"
"918","RT @kanyewest: even the haters     haters are fans too","Kanye West","@KanyeWest"
"919","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"920","@RubbleEM @AbbersMD @oliver_hulland what’s the chance we can get the department to grab us team yeezys so we can ul… https://t.co/HsZxGpa0vp","Kanye West","@KanyeWest"
"921","@MONEY @Zendaya @BarackObama @MichelleObama @S_C_ @kanyewest @god @love @Beyonce @netflix @amazon @TIDAL @Apple btw… https://t.co/NRqearg3TZ","Kanye West","@KanyeWest"
"922","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"923","@mymixtapez @NickCannon Yes!! More of us need to #StandUp &amp; #SpeakUp. That's why I agreed with @kanyewest when he s… https://t.co/1tqTMozOvu","Kanye West","@KanyeWest"
"924","@kanyewest Mr West!! Just praying I can leave this here, with my ultralight beam. https://t.co/2wdRvhttS9","Kanye West","@KanyeWest"
"925","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"926","@kanyewest. Debate your mom https://t.co/dDVWu7Q6Yx","Kanye West","@KanyeWest"
"927","RT @kanyewest: If I got any cooler I would freeze to death","Kanye West","@KanyeWest"
"928","RT @KanyePodcast: @kanyewest Steve Jobs mixed with Steve Austin","Kanye West","@KanyeWest"
"929","Today I would like to make a very importance announcement, this is a very important opinion to me but I believe… https://t.co/SXLkFCUwS1","Kanye West","@KanyeWest"
"930","New slaves hate @kanyewest for talking about slavery

https://t.co/9mDQeyCuOa","Kanye West","@KanyeWest"
"931","@MeleeGuns @Aoruran @Wholesomeuser @bbolliee @grantiffer @BarackObama @kanyewest You don’t even know.","Kanye West","@KanyeWest"
"932","Does anyone else feel kinda bad that @kanyewest is kinda totally bonkers??","Kanye West","@KanyeWest"
"933","@Wholesomeuser @bbolliee @MeleeGuns @grantiffer @A_Drug_User @BarackObama @kanyewest Fact","Kanye West","@KanyeWest"
"934","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"935","@Aoruran @bbolliee @MeleeGuns @grantiffer @A_Drug_User @BarackObama @kanyewest It would be a crazy two weeks tho","Kanye West","@KanyeWest"
"936","@Wholesomeuser @bbolliee @MeleeGuns @grantiffer @A_Drug_User @BarackObama @kanyewest The house would be erased from… https://t.co/3vWBWqnLFO","Kanye West","@KanyeWest"
"937","Congrats to @RemigioPereira on your new single Lost &amp; Found👍🏿👉🏿 Please read back story of Remigio being shunned and… https://t.co/oAXM9SOKY2","Kanye West","@KanyeWest"
"938","@KimKardashian I really think @KimKardashian and @kanyewest should name their son Bor. its rob backwards, its so unique and they call him bo","Kanye West","@KanyeWest"
"939","@kanyewest  Dreaming of the day when I can finally relocate to Cali, open my business and of importance attend your… https://t.co/yQpQ179MW9","Kanye West","@KanyeWest"
"940","@bbolliee @MeleeGuns @Aoruran @grantiffer @A_Drug_User @BarackObama @kanyewest @ssean517 y’all down? https://t.co/7jwyZg0Ohc","Kanye West","@KanyeWest"
"941","RT @colecarey23: Just Tryna Do Album Art For Artists.....
Recent Work: @kanyewest @trvisXX @officialjaden @Complex https://t.co/KvlRhbeap4","Kanye West","@KanyeWest"
"942","@a_a_r0nn @kanyewest Facts","Kanye West","@KanyeWest"
"943","RT @kanyewest: From now on I’m performing with my mutherfucking hat on 🐉🐉🐉","Kanye West","@KanyeWest"
"944","RT @kanyewest: One of my favorite of many things about what the Trump hat represents to me is that people can’t tell me what to do because…","Kanye West","@KanyeWest"
"945","A little misguided though. But he's still a good guy. If either @icecube @kanyewest @rakimgodmc were President. The… https://t.co/JTa7LyvGYK","Kanye West","@KanyeWest"
"946","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"947","Currently revisiting the #HarlemWorld album produced by @kanyewest before the world knew who he was, @JustBlaze ,… https://t.co/RQyUbvRlm7","Kanye West","@KanyeWest"
"948","Meowning! 3/3 @nd_ndndc @n4ulquiorra @sweetestRazzy @kanyewest @SartanOsu @SeloOsu @Noctalium_ @diggerman51 @TeodorGugulanov","Kanye West","@KanyeWest"
"949","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"950","RT @kanyewest: Love everyone      Start the year clean      Just be     All love","Kanye West","@KanyeWest"
"951","RT @kanyewest: I be taking naps","Kanye West","@KanyeWest"
"952","RT @kristina927: @kanyewest maaaan been jamming too ya music all day 💕 @KimKardashian","Kanye West","@KanyeWest"
"953","@suicidepronekid @Complex @EstelleDarlings @kanyewest I did.","Kanye West","@KanyeWest"
